"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE",160216,2016-02-16,209742,CME ,00,209 ,  295830,   55913,   91922,    4977,  126720,   70534,    4656,   43637,   57955,   21802,   10631,    8745,    5142,  273478,  265733,   22352,   30097,  -21616,     939,  -21758,     148,    3552,    1569,   -3872,  -13878,    6276,   -2494,   -1729,   -4823,   -1945,  -19279,  -26899,   -2337,    5283,  100.0,   18.9,   31.1,    1.7,   42.8,   23.8,    1.6,   14.8,   19.6,    7.4,    3.6,    3.0,    1.7,   92.4,   89.8,    7.6,   10.2,    209,     14,     24,      6,     34,     24,     11,     31,     49,     27,     15,     17,      5,    118,    140,    41.4,    19.0,    50.1,    32.6,    41.0,    18.6,    48.8,    32.2,"(NASDAQ 100 STOCK INDEX X $20)","209742","CME ","209 ","F20","Combined"
"NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE",160209,2016-02-09,209742,CME ,00,209 ,  317446,   54974,  113680,    4829,  123168,   68965,    8528,   57515,   51679,   24296,   12360,   13568,    7087,  292757,  292632,   24689,   24814,   24037,   11526,   -4563,     704,   -2316,    8913,    3811,    4429,   -1111,    6266,   -6293,    7853,    2367,   20495,   24241,    3542,    -204,  100.0,   17.3,   35.8,    1.5,   38.8,   21.7,    2.7,   18.1,   16.3,    7.7,    3.9,    4.3,    2.2,   92.2,   92.2,    7.8,    7.8,    218,     14,     21,      6,     36,     24,     11,     39,     38,     25,     19,     26,      7,    133,    134,    38.1,    20.5,    46.3,    34.4,    37.3,    20.1,    44.7,    34.1,"(NASDAQ 100 STOCK INDEX X $20)","209742","CME ","209 ","F20","Combined"
"NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE",160202,2016-02-02,209742,CME ,00,209 ,  293409,   43448,  118243,    4124,  125484,   60052,    4717,   53085,   52790,   18029,   18653,    5715,    4721,  272262,  268391,   21147,   25018,    1868,    5063,  -10385,     178,   -1934,   -2029,     -77,   -1055,   10799,     326,    1009,     420,     429,    3939,    -339,   -2071,    2207,  100.0,   14.8,   40.3,    1.4,   42.8,   20.5,    1.6,   18.1,   18.0,    6.1,    6.4,    1.9,    1.6,   92.8,   91.5,    7.2,    8.5,    203,     14,     21,      7,     37,     24,      7,     37,     35,     25,     21,     14,      6,    130,    118,    40.6,    24.2,    48.8,    39.7,    40.5,    23.8,    47.8,    39.4,"(NASDAQ 100 STOCK INDEX X $20)","209742","CME ","209 ","F20","Combined"
"NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE",160126,2016-01-26,209742,CME ,00,209 ,  291541,   38385,  128628,    3947,  127418,   62081,    4794,   54140,   41991,   17703,   17644,    5295,    4292,  268323,  268731,   23218,   22810,   -5606,   21870,  -12254,     245,  -21493,   -7173,    -776,  -11440,   10980,    2197,    6059,   -1580,     277,   -3062,   -8084,   -2544,    2478,  100.0,   13.2,   44.1,    1.4,   43.7,   21.3,    1.6,   18.6,   14.4,    6.1,    6.1,    1.8,    1.5,   92.0,   92.2,    8.0,    7.8,    208,     15,     23,      4,     38,     22,      7,     38,     36,     23,     23,     13,      7,    133,    116,    40.5,    25.6,    48.5,    41.6,    40.1,    25.3,    47.4,    41.3,"(NASDAQ 100 STOCK INDEX X $20)","209742","CME ","209 ","F20","Combined"
"NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE",160119,2016-01-19,209742,CME ,00,209 ,  297147,   16515,  140883,    3702,  148911,   69254,    5570,   65580,   31011,   15506,   11586,    6875,    4014,  271384,  276815,   25763,   20332,  -26385,     -47,  -20157,    1383,   -4210,     203,     129,  -17757,   -2159,   -4358,    1752,    -573,    -602,  -23709,  -26134,   -2676,    -251,  100.0,    5.6,   47.4,    1.2,   50.1,   23.3,    1.9,   22.1,   10.4,    5.2,    3.9,    2.3,    1.4,   91.3,   93.2,    8.7,    6.8,    201,     15,     23,      5,     35,     22,      6,     39,     34,     21,     18,     15,      5,    126,    112,    41.4,    25.9,    49.0,    42.6,    41.4,    25.6,    47.7,    42.3,"(NASDAQ 100 STOCK INDEX X $20)","209742","CME ","209 ","F20","Combined"
"NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE",160112,2016-01-12,209742,CME ,00,209 ,  323532,   16562,  161040,    2319,  153121,   69051,    5441,   83337,   33170,   19864,    9833,    7448,    4616,  295094,  302949,   28438,   20583,    7913,    4043,   -8142,    1013,   -1159,   17341,    -639,   -3784,   -8784,    5825,   -2094,   -1693,    2327,    5531,    7247,    2382,     666,  100.0,    5.1,   49.8,    0.7,   47.3,   21.3,    1.7,   25.8,   10.3,    6.1,    3.0,    2.3,    1.4,   91.2,   93.6,    8.8,    6.4,    209,     13,     19,      4,     39,     21,      7,     48,     33,     20,     19,     17,      8,    133,    115,    38.4,    25.7,    46.5,    43.4,    38.4,    25.5,    45.3,    43.3,"(NASDAQ 100 STOCK INDEX X $20)","209742","CME ","209 ","F20","Combined"
"NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE",160105,2016-01-05,209742,CME ,00,209 ,  315619,   12519,  169182,    1307,  154280,   51710,    6080,   87121,   41954,   14039,   11927,    9140,    2290,  289563,  295702,   26056,   19917,   -9890,    1472,  -29054,    -398,   -9817,    6450,    2991,   -5785,    2008,    5653,   -2742,     345,    1000,   -7627,  -11005,   -2263,    1115,  100.0,    4.0,   53.6,    0.4,   48.9,   16.4,    1.9,   27.6,   13.3,    4.4,    3.8,    2.9,    0.7,   91.7,   93.7,    8.3,    6.3,    216,     14,     19,.,     39,     21,      7,     51,     33,     21,     21,     18,      8,    142,    113,    42.2,    26.2,    50.2,    45.1,    42.2,    26.1,    49.7,    44.9,"(NASDAQ 100 STOCK INDEX X $20)","209742","CME ","209 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161227,2016-12-27,23977A,ICUS,01,239 ,  679559,   48997,  209274,    3818,  330638,  153084,   29924,  198206,  231201,   14319,   20841,   17161,    2674,  649417,  661455,   30142,   18104,    3727,    5383,   -5977,     -26,   -5233,    4053,     -89,    2324,    7023,    1465,   -1193,    -743,     -83,    2548,    5624,    1179,   -1897,  100.0,    7.2,   30.8,    0.6,   48.7,   22.5,    4.4,   29.2,   34.0,    2.1,    3.1,    2.5,    0.4,   95.6,   97.3,    4.4,    2.7,    344,     17,     24,      4,     83,     46,     36,     66,     65,     25,     19,     24,      5,    220,    194,    22.2,    37.3,    34.5,    48.2,    21.8,    37.3,    31.8,    48.1,"(RUSSELL 2000 INDEX X $50)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161220,2016-12-20,23977A,ICUS,01,239 ,  675832,   43614,  215251,    3844,  335871,  149030,   30013,  195882,  224178,   12854,   22034,   17904,    2757,  646869,  655831,   28963,   20001,  -87986,  -11870,   -8073,  -22018,  -23877,   -2530,   -3198,   12212,   -4249,  -17210,   -1574,   -3614,    -774,  -68310,  -61666,  -19676,  -26320,  100.0,    6.5,   31.8,    0.6,   49.7,   22.1,    4.4,   29.0,   33.2,    1.9,    3.3,    2.6,    0.4,   95.7,   97.0,    4.3,    3.0,    348,     17,     23,      5,     85,     46,     37,     68,     62,     21,     22,     25,      5,    225,    191,    22.0,    37.6,    34.5,    48.8,    21.6,    37.6,    31.8,    48.7,"(RUSSELL 2000 INDEX X $50)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161213,2016-12-13,23977A,ICUS,01,239 ,  763818,   55484,  223324,   25862,  359748,  151560,   33211,  183670,  228426,   30065,   23608,   21518,    3531,  715179,  717498,   48639,   46320,   69272,  -28051,    4680,   21199,   41269,   -9340,    -412,   -1378,   15945,   14119,    3997,   -1027,    1853,   52597,   47018,   16675,   22254,  100.0,    7.3,   29.2,    3.4,   47.1,   19.8,    4.3,   24.0,   29.9,    3.9,    3.1,    2.8,    0.5,   93.6,   93.9,    6.4,    6.1,    362,     17,     25,     22,     85,     47,     37,     75,     65,     35,     24,     22,     10,    250,    216,    20.8,    29.2,    32.6,    41.0,    19.9,    27.7,    29.7,    39.6,"(RUSSELL 2000 INDEX X $50)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161206,2016-12-06,23977A,ICUS,01,239 ,  694546,   83535,  218644,    4663,  318479,  160901,   33623,  185048,  212481,   15945,   19611,   22545,    1678,  662582,  670480,   31964,   24066,  337740,   41719,  103335,    3419,  157480,   79784,   17924,   90057,  106075,    8232,   10955,   13636,     844,  330629,  333248,    7111,    4492,  100.0,   12.0,   31.5,    0.7,   45.9,   23.2,    4.8,   26.6,   30.6,    2.3,    2.8,    3.2,    0.2,   95.4,   96.5,    4.6,    3.5,    360,     19,     23,      8,     82,     50,     36,     72,     68,     25,     21,     25,      6,    231,    204,    22.1,    25.6,    33.9,    39.3,    21.5,    25.6,    31.4,    38.8,"(RUSSELL 2000 INDEX X $50)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161129,2016-11-29,23977A,ICUS,01,239 ,  356806,   41816,  115309,    1244,  160999,   81117,   15699,   94991,  106406,    7713,    8656,    8909,     834,  331953,  337231,   24853,   19575,    3160,   -6736,   11209,      67,   14434,   -1504,    -476,   -2316,   -4339,    -544,    -434,    -643,     138,    4133,    3908,    -973,    -748,  100.0,   11.7,   32.3,    0.3,   45.1,   22.7,    4.4,   26.6,   29.8,    2.2,    2.4,    2.5,    0.2,   93.0,   94.5,    7.0,    5.5,    277,     16,     20,      5,     69,     39,     30,     59,     49,     21,     13,     12,      5,    183,    155,    19.9,    24.6,    32.4,    39.4,    19.2,    24.6,    29.9,    39.4,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161122,2016-11-22,23977A,ICUS,01,239 ,  353646,   48552,  104100,    1177,  146565,   82621,   16175,   97307,  110745,    8257,    9090,    9552,     696,  327820,  333323,   25826,   20323,    7783,  -12228,   26697,    -125,    9929,  -33972,     561,    6670,    8175,    1577,     -57,    3628,     289,    6616,    6830,    1167,     953,  100.0,   13.7,   29.4,    0.3,   41.4,   23.4,    4.6,   27.5,   31.3,    2.3,    2.6,    2.7,    0.2,   92.7,   94.3,    7.3,    5.7,    280,     17,     20,      4,     67,     38,     29,     57,     55,     21,     14,     12,      4,    181,    157,    20.1,    23.7,    31.8,    37.4,    19.4,    23.7,    30.1,    37.3,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161115,2016-11-15,23977A,ICUS,01,239 ,  345863,   60780,   77403,    1302,  136636,  116593,   15614,   90637,  102570,    6681,    9147,    5924,     407,  321204,  326494,   24659,   19369,   29299,  -22387,   35103,     855,   25820,  -26686,   -5257,   19887,   20155,    1062,    3566,     179,     127,   23674,   25538,    5625,    3761,  100.0,   17.6,   22.4,    0.4,   39.5,   33.7,    4.5,   26.2,   29.7,    1.9,    2.6,    1.7,    0.1,   92.9,   94.4,    7.1,    5.6,    271,     17,     19,.,     60,     41,     27,     56,     55,     23,     13,     10,.,    173,    153,    22.2,    23.6,    33.2,    37.6,    21.6,    23.5,    32.0,    37.6,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161108,2016-11-08,23977A,ICUS,01,239 ,  316564,   83167,   42300,     447,  110816,  143279,   20871,   70750,   82415,    5618,    5581,    5745,     280,  297530,  300955,   19034,   15609,  -12426,    5868,   -4470,    -187,   -5531,     186,    1459,   -9797,   -3202,   -2398,      88,     146,     -96,  -10594,   -8562,   -1832,   -3864,  100.0,   26.3,   13.4,    0.1,   35.0,   45.3,    6.6,   22.3,   26.0,    1.8,    1.8,    1.8,    0.1,   94.0,   95.1,    6.0,    4.9,    257,     17,     16,.,     56,     45,     30,     44,     56,     24,      9,     14,.,    154,    162,    30.0,    28.7,    40.7,    38.0,    27.2,    28.7,    36.9,    37.8,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161101,2016-11-01,23977A,ICUS,01,239 ,  328990,   77299,   46770,     634,  116347,  143093,   19412,   80547,   85617,    8016,    5493,    5599,     376,  308124,  309517,   20866,   19473,   -5989,    7882,   -8385,     131,   -6464,     964,   -1346,   -6704,    1360,    -516,     -18,   -1224,     163,   -6871,   -8852,     882,    2863,  100.0,   23.5,   14.2,    0.2,   35.4,   43.5,    5.9,   24.5,   26.0,    2.4,    1.7,    1.7,    0.1,   93.7,   94.1,    6.3,    5.9,    267,     16,     17,.,     58,     45,     29,     51,     57,     25,      9,     14,.,    159,    166,    29.0,    28.1,    39.8,    37.5,    27.0,    28.1,    36.6,    37.5,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161025,2016-10-25,23977A,ICUS,01,239 ,  334979,   69417,   55155,     503,  122811,  142129,   20758,   87251,   84257,    8532,    5511,    6823,     212,  314995,  318370,   19984,   16609,    1009,     510,    -451,     -35,    1587,    -956,   -2215,    2011,    2072,     881,    -582,     560,      11,    2167,    -134,   -1158,    1143,  100.0,   20.7,   16.5,    0.2,   36.7,   42.4,    6.2,   26.0,   25.2,    2.5,    1.6,    2.0,    0.1,   94.0,   95.0,    6.0,    5.0,    257,     14,     17,.,     58,     42,     29,     53,     48,     24,      9,     16,.,    156,    158,    29.6,    27.1,    40.8,    37.0,    27.6,    27.1,    37.7,    36.9,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161018,2016-10-18,23977A,ICUS,01,239 ,  333970,   68907,   55606,     538,  121224,  143085,   22973,   85240,   82185,    7652,    6093,    6263,     201,  312828,  318504,   21142,   15466,   -2330,    -970,     938,    -426,    2483,    -798,     682,   -4931,   -1412,    -863,     136,     361,      18,   -3871,   -1500,    1541,    -830,  100.0,   20.6,   16.6,    0.2,   36.3,   42.8,    6.9,   25.5,   24.6,    2.3,    1.8,    1.9,    0.1,   93.7,   95.4,    6.3,    4.6,    251,     14,     17,.,     58,     42,     30,     52,     43,     24,     10,     15,.,    157,    153,    30.1,    27.8,    41.1,    38.4,    27.5,    27.8,    37.4,    37.8,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161011,2016-10-11,23977A,ICUS,01,239 ,  336300,   69877,   54668,     964,  118741,  143883,   22291,   90171,   83597,    8515,    5957,    5903,     183,  316699,  320003,   19601,   16297,    2036,   -1081,     598,     -35,    2156,    1024,    -819,    2295,    -475,      61,      19,     288,     -27,    2569,     615,    -533,    1421,  100.0,   20.8,   16.3,    0.3,   35.3,   42.8,    6.6,   26.8,   24.9,    2.5,    1.8,    1.8,    0.1,   94.2,   95.2,    5.8,    4.8,    259,     16,     19,      4,     56,     42,     29,     51,     51,     24,     10,     14,.,    158,    160,    29.6,    27.4,    40.6,    37.4,    26.9,    27.4,    36.8,    36.9,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",161004,2016-10-04,23977A,ICUS,01,239 ,  334264,   70958,   54070,     999,  116585,  142859,   23110,   87877,   84072,    8453,    5938,    5614,     210,  314131,  319388,   20133,   14876,    3778,    1666,    4546,    -142,    1522,    1050,   -1369,    4067,    1105,    -586,    -203,    -950,     -17,    4937,    3637,   -1159,     141,  100.0,   21.2,   16.2,    0.3,   34.9,   42.7,    6.9,   26.3,   25.2,    2.5,    1.8,    1.7,    0.1,   94.0,   95.5,    6.0,    4.5,    260,     16,     17,.,     57,     43,     30,     53,     50,     27,     10,     14,.,    164,    158,    29.9,    28.5,    40.8,    38.2,    27.1,    28.5,    36.9,    37.4,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160927,2016-09-27,23977A,ICUS,01,239 ,  330486,   69292,   49524,    1141,  115063,  141809,   24479,   83810,   82967,    9040,    6141,    6564,     227,  309193,  315751,   21293,   14735,    7437,    -674,   11181,     212,    3662,   -6482,     493,    2593,     209,     230,    -189,     248,      12,    6340,    6104,    1097,    1333,  100.0,   21.0,   15.0,    0.3,   34.8,   42.9,    7.4,   25.4,   25.1,    2.7,    1.9,    2.0,    0.1,   93.6,   95.5,    6.4,    4.5,    257,     14,     18,.,     56,     43,     30,     49,     51,     24,     11,     15,.,    156,    160,    29.3,    28.3,    40.4,    37.8,    26.5,    28.3,    36.1,    37.1,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160920,2016-09-20,23977A,ICUS,01,239 ,  323049,   69966,   38343,     929,  111401,  148291,   23986,   81217,   82757,    8810,    6330,    6317,     215,  302854,  309648,   20195,   13401,  -39697,   -7750,    3534,  -20039,   -3012,   -3159,   -2883,   -1560,   -4484,   -2773,    -727,   -2854,     -24,  -38768,  -32682,    -929,   -7015,  100.0,   21.7,   11.9,    0.3,   34.5,   45.9,    7.4,   25.1,   25.6,    2.7,    2.0,    2.0,    0.1,   93.7,   95.9,    6.3,    4.1,    255,     14,     18,.,     57,     44,     28,     50,     48,     22,     12,     12,.,    157,    153,    29.1,    28.7,    40.5,    37.2,    26.2,    28.5,    36.3,    36.3,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160913,2016-09-13,23977A,ICUS,01,239 ,  362746,   77716,   34809,   20968,  114413,  151450,   26869,   82777,   87242,   11582,    7057,    9170,     240,  341622,  342330,   21124,   20416,   23386,     508,   -5914,   19036,     668,    -815,    3367,   -6103,     -95,    6659,    -395,    -996,    -654,   23086,   20588,     300,    2798,  100.0,   21.4,    9.6,    5.8,   31.5,   41.8,    7.4,   22.8,   24.1,    3.2,    1.9,    2.5,    0.1,   94.2,   94.4,    5.8,    5.6,    262,     19,     17,     13,     55,     42,     29,     51,     50,     34,     12,     14,.,    173,    168,    24.3,    28.2,    34.7,    36.4,    21.2,    28.1,    30.4,    35.3,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160906,2016-09-06,23977A,ICUS,01,239 ,  339360,   77208,   40723,    1932,  113745,  152265,   23502,   88880,   87337,    4923,    7452,   10166,     894,  318536,  321742,   20824,   17618,    2851,    -192,    -577,    1372,   -3981,   -2286,    4568,     769,   -1453,     508,    -265,     626,   -1006,    1773,    1752,    1078,    1099,  100.0,   22.8,   12.0,    0.6,   33.5,   44.9,    6.9,   26.2,   25.7,    1.5,    2.2,    3.0,    0.3,   93.9,   94.8,    6.1,    5.2,    267,     20,     18,      8,     59,     43,     27,     50,     47,     19,     13,     17,      4,    173,    152,    24.2,    30.1,    35.3,    38.7,    22.0,    30.1,    32.1,    38.2,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160830,2016-08-30,23977A,ICUS,01,239 ,  336509,   77400,   41300,     560,  117726,  154551,   18934,   88111,   88790,    4415,    7717,    9540,    1900,  316763,  319990,   19746,   16519,    1404,   -1909,    1492,    -257,   -3049,     485,    1437,    6010,    1381,   -1079,     202,   -1385,     108,    1464,    2183,     -60,    -779,  100.0,   23.0,   12.3,    0.2,   35.0,   45.9,    5.6,   26.2,   26.4,    1.3,    2.3,    2.8,    0.6,   94.1,   95.1,    5.9,    4.9,    264,     19,     19,      4,     58,     46,     28,     45,     48,     18,     14,     15,      4,    163,    155,    24.7,    30.5,    36.2,    39.2,    23.6,    30.5,    34.1,    38.9,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160823,2016-08-23,23977A,ICUS,01,239 ,  335105,   79309,   39808,     817,  120775,  154066,   17497,   82101,   87409,    5494,    7515,   10925,    1791,  315299,  317807,   19806,   17298,    2168,   -3384,     -96,     -38,     306,     165,     582,    3577,     869,    -687,    2009,     784,    -371,    1994,    1209,     174,     959,  100.0,   23.7,   11.9,    0.2,   36.0,   46.0,    5.2,   24.5,   26.1,    1.6,    2.2,    3.3,    0.5,   94.1,   94.8,    5.9,    5.2,    269,     18,     19,      4,     59,     43,     28,     50,     52,     22,     13,     15,      4,    170,    157,    25.3,    29.9,    36.1,    38.3,    23.8,    29.9,    33.8,    38.0,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160816,2016-08-16,23977A,ICUS,01,239 ,  332937,   82693,   39904,     855,  120469,  153901,   16915,   78524,   86539,    6181,    5506,   10141,    2162,  313305,  316598,   19632,   16339,    3086,   -3622,    2206,    -203,    2686,    -253,     174,    4255,    2038,    -269,     302,     -73,      -3,    3320,    3617,    -234,    -531,  100.0,   24.8,   12.0,    0.3,   36.2,   46.2,    5.1,   23.6,   26.0,    1.9,    1.7,    3.0,    0.6,   94.1,   95.1,    5.9,    4.9,    266,     19,     17,      4,     56,     44,     28,     51,     52,     22,     11,     16,.,    167,    156,    26.2,    29.1,    37.3,    37.8,    25.0,    29.1,    35.3,    37.5,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160809,2016-08-09,23977A,ICUS,01,239 ,  329851,   86315,   37698,    1058,  117783,  154154,   16741,   74269,   84502,    6449,    5204,   10214,    2165,  309985,  312982,   19866,   16869,     492,   -4374,    2382,     104,     879,   -3767,     525,    4726,    2340,   -1497,     -10,    -455,     354,     708,     -14,    -216,     506,  100.0,   26.2,   11.4,    0.3,   35.7,   46.7,    5.1,   22.5,   25.6,    2.0,    1.6,    3.1,    0.7,   94.0,   94.9,    6.0,    5.1,    262,     20,     16,      4,     54,     44,     27,     53,     49,     22,     10,     16,.,    166,    152,    26.4,    29.2,    38.0,    37.7,    25.3,    29.2,    36.0,    37.4,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","Combined"
